,GDP,Month,Year,Date,GDP_Norm,GDP_Norm_Diff,GDP_Norm_Diff_lag_1,GDP_Norm_Diff_lag_2,GDP_Norm_Diff_lag_3,GDP_Norm_Diff_lag_4,GDP_Norm_Diff_lag_5,GDP_Norm_Diff_lag_6,GDP_Norm_Diff_lag_7,GDP_Norm_Diff_lag_8,GDP_Norm_Diff_lag_9,GDP_Norm_Diff_lag_10,GDP_Norm_Diff_lag_11,GDP_Norm_Diff_lag_12
0,502270.0,3,2014,2014-03-01,-1.0088554512347934,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595,0.04239846251243584,0.046126961364859165,0.04465086944381014,0.042310990398597204,0.03997111135337983
1,503659.0,4,2014,2014-04-01,-0.9582309653500055,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595,0.04239846251243584,0.046126961364859165,0.04465086944381014,0.042310990398597204
2,504985.4,5,2014,2014-05-01,-0.9098880437678716,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595,0.04239846251243584,0.046126961364859165,0.04465086944381014
3,506253.0,6,2014,2014-06-01,-0.8636881889748147,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595,0.04239846251243584,0.046126961364859165
4,507485.0,7,2014,2014-07-01,-0.8187858372037141,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595,0.04239846251243584
5,508685.2,8,2014,2014-08-01,-0.7750424909409905,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385,0.03780617653584595
6,509831.1,9,2014,2014-09-01,-0.7332782012538943,0.04176428968709622,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538,0.03493782013618385
7,510787.0,10,2014,2014-10-01,-0.6984387872457806,0.034839414008113745,0.04176428968709622,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671,0.04239117316961538
8,511530.4,11,2014,2014-11-01,-0.6713442999838997,0.027094487261880906,0.034839414008113745,0.04176428968709622,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701,0.05156845577997671
9,512118.5,12,2014,2014-12-01,-0.649909987421738,0.02143431256216166,0.027094487261880906,0.034839414008113745,0.04176428968709622,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227,0.05926964646928701
10,512895.0,1,2015,2015-01-01,-0.6216091139231507,0.028300873498587342,0.02143431256216166,0.027094487261880906,0.034839414008113745,0.04176428968709622,0.04374334626272358,0.04490235177110058,0.04619985479305688,0.048342921582133935,0.05062448588478785,0.0529461415729533,0.05551927958840652,0.05812886431796227
